0,0,0,0,0,NaN,NaN
5.001229,3,4,0,1,0.00,75.00
10.00426,3,4,0,1,0.00,75.00
15.0097,3,4,0,1,0.00,75.00
20.01324,3,4,0,1,0.00,75.00
25.01504,3,4,0,1,0.00,75.00
30.0173,3,4,0,1,0.00,75.00
35.01834,3,4,0,1,0.00,75.00
40.01909,3,4,0,1,0.00,75.00
45.02369,3,4,0,1,0.00,75.00
50.02842,3,4,0,1,0.00,75.00
55.03078,3,4,0,1,0.00,75.00
60.03165,3,4,0,1,0.00,75.00
65.03191,7,12,0,4,0.00,58.33
70.03213,10,24,0,6,0.00,41.67
72.28885,12,24,0,6,0.00,50.00
